
[Name]
inner_tube inner_tube_inner_surface

[Data]
X [ m ], Y [ m ], Z [ m ], Surface Heat Transfer Coefficient [ W m^-2 K^-1 ], Yplus
3.69745977e-02, 5.74725531e-02, 6.28507510e-02, 0.00000000e+00, 5.26558340e-01
3.70149314e-02, 5.74280471e-02, 6.38216734e-02, 0.00000000e+00, 5.31084836e-01
3.70544679e-02, 5.73819056e-02, 6.47925436e-02, 0.00000000e+00, 5.35286069e-01
3.70940082e-02, 5.73357642e-02, 6.57634214e-02, 0.00000000e+00, 5.39219439e-01
3.71333398e-02, 5.72897196e-02, 6.67343065e-02, 0.00000000e+00, 5.43137789e-01
3.71724404e-02, 5.72437793e-02, 6.77052140e-02, 0.00000000e+00, 5.47030330e-01
3.72115411e-02, 5.71978390e-02, 6.86761141e-02, 0.00000000e+00, 5.50747097e-01
3.72506417e-02, 5.71518950e-02, 6.96470216e-02, 0.00000000e+00, 5.54286301e-01
3.72897424e-02, 5.71059510e-02, 7.06179217e-02, 0.00000000e+00, 5.57716250e-01
3.73288430e-02, 5.70600070e-02, 7.15888217e-02, 0.00000000e+00, 5.61179578e-01
3.73679437e-02, 5.70140630e-02, 7.25597292e-02, 0.00000000e+00, 5.64671576e-01
3.74070443e-02, 5.69681153e-02, 7.35306293e-02, 0.00000000e+00, 5.68095922e-01
3.74461412e-02, 5.69221713e-02, 7.45015293e-02, 0.00000000e+00, 5.71464479e-01
3.74852419e-02, 5.68762235e-02, 7.54724368e-02, 0.00000000e+00, 5.74738860e-01
3.75245214e-02, 5.68307005e-02, 7.64433593e-02, 0.00000000e+00, 5.77948093e-01
3.75636369e-02, 5.67847937e-02, 7.74142668e-02, 0.00000000e+00, 5.81347644e-01
3.76033224e-02, 5.67402281e-02, 7.83852041e-02, 0.00000000e+00, 5.84971726e-01
3.76423970e-02, 5.66942245e-02, 7.93561041e-02, 0.00000000e+00, 5.88578165e-01
3.76814716e-02, 5.66482209e-02, 8.03270042e-02, 0.00000000e+00, 5.92150927e-01
3.77205499e-02, 5.66022173e-02, 8.12979117e-02, 0.00000000e+00, 5.95704257e-01
3.77596244e-02, 5.65562136e-02, 8.22688118e-02, 0.00000000e+00, 5.99245250e-01
3.77986990e-02, 5.65102138e-02, 8.32397118e-02, 0.00000000e+00, 6.02806270e-01
3.78377773e-02, 5.64642139e-02, 8.42106119e-02, 0.00000000e+00, 6.06307805e-01
3.78768519e-02, 5.64182140e-02, 8.51815119e-02, 0.00000000e+00, 6.09793127e-01
3.79159302e-02, 5.63722141e-02, 8.61524194e-02, 0.00000000e+00, 6.13327086e-01
3.79550084e-02, 5.63262142e-02, 8.71233195e-02, 0.00000000e+00, 6.16900206e-01
3.79940830e-02, 5.62802181e-02, 8.80942196e-02, 0.00000000e+00, 6.20404601e-01
3.80331613e-02, 5.62342182e-02, 8.90651196e-02, 0.00000000e+00, 6.23887002e-01
3.80719863e-02, 5.61883226e-02, 9.00360346e-02, 0.00000000e+00, 6.27523303e-01
3.81107107e-02, 5.61424643e-02, 9.10069570e-02, 0.00000000e+00, 6.31212056e-01
3.81494388e-02, 5.60966022e-02, 9.19778794e-02, 0.00000000e+00, 6.34897947e-01
3.81881632e-02, 5.60507439e-02, 9.29488018e-02, 0.00000000e+00, 6.38661146e-01
3.82268876e-02, 5.60048819e-02, 9.39197242e-02, 0.00000000e+00, 6.42514706e-01
3.82656567e-02, 5.59590012e-02, 9.48906466e-02, 0.00000000e+00, 6.46387219e-01
3.83044332e-02, 5.59131131e-02, 9.58615616e-02, 0.00000000e+00, 6.50304019e-01
3.83432508e-02, 5.58673441e-02, 9.68324840e-02, 0.00000000e+00, 6.54339850e-01
3.83820236e-02, 5.58214374e-02, 9.78034064e-02, 0.00000000e+00, 6.58558488e-01
3.84210311e-02, 5.57761788e-02, 9.87743363e-02, 0.00000000e+00, 6.63041055e-01
3.84597741e-02, 5.57301976e-02, 9.97452512e-02, 0.00000000e+00, 6.67664945e-01
3.84985134e-02, 5.56842163e-02, 1.00716174e-01, 0.00000000e+00, 6.72354937e-01
3.85372564e-02, 5.56382351e-02, 1.01687089e-01, 0.00000000e+00, 6.77230000e-01
3.85759994e-02, 5.55922538e-02, 1.02658004e-01, 0.00000000e+00, 6.82298720e-01
3.86147425e-02, 5.55462725e-02, 1.03628919e-01, 0.00000000e+00, 6.87549949e-01
3.86534855e-02, 5.55002913e-02, 1.04599833e-01, 0.00000000e+00, 6.93032146e-01
3.86922285e-02, 5.54543100e-02, 1.05570748e-01, 0.00000000e+00, 6.98755503e-01
3.87309678e-02, 5.54083288e-02, 1.06541663e-01, 0.00000000e+00, 7.04722524e-01
3.87697108e-02, 5.53623475e-02, 1.07512578e-01, 0.00000000e+00, 7.11018205e-01
3.88084538e-02, 5.53163663e-02, 1.08483493e-01, 0.00000000e+00, 7.17657864e-01
3.88471968e-02, 5.52703850e-02, 1.09454408e-01, 0.00000000e+00, 7.24637151e-01
3.88859399e-02, 5.52244037e-02, 1.10425331e-01, 0.00000000e+00, 7.31923282e-01
3.89246941e-02, 5.51784635e-02, 1.11396246e-01, 0.00000000e+00, 7.39514947e-01
3.89633477e-02, 5.51325716e-02, 1.12367168e-01, 0.00000000e+00, 7.47529030e-01
3.90019864e-02, 5.50866462e-02, 1.13338090e-01, 0.00000000e+00, 7.55887210e-01
3.90406251e-02, 5.50407171e-02, 1.14309013e-01, 0.00000000e+00, 7.64499962e-01
3.90792601e-02, 5.49947917e-02, 1.15279935e-01, 0.00000000e+00, 7.73426056e-01
3.91178988e-02, 5.49488626e-02, 1.16250858e-01, 0.00000000e+00, 7.82817662e-01
3.91565375e-02, 5.49029373e-02, 1.17221780e-01, 0.00000000e+00, 7.92966843e-01
3.91951762e-02, 5.48570082e-02, 1.18192703e-01, 0.00000000e+00, 8.04313838e-01
3.92338149e-02, 5.48110828e-02, 1.19163625e-01, 0.00000000e+00, 8.17380726e-01
3.92724499e-02, 5.47651537e-02, 1.20134547e-01, 0.00000000e+00, 8.31897557e-01
3.93110886e-02, 5.47192246e-02, 1.21105477e-01, 0.00000000e+00, 8.51067901e-01
3.93497311e-02, 5.46733141e-02, 1.22076400e-01, 0.00000000e+00, 8.87976766e-01
3.93883549e-02, 5.46273477e-02, 1.23047322e-01, 0.00000000e+00, 1.01577640e+00
3.94255742e-02, 5.45817427e-02, 1.24018319e-01, 0.00000000e+00, 1.11841786e+00
3.54028530e-02, 5.93926534e-02, 2.40183156e-02, 0.00000000e+00, 2.85157275e+00
3.54473814e-02, 5.93480021e-02, 2.49888916e-02, 0.00000000e+00, 1.24430731e-01
3.54908183e-02, 5.93040027e-02, 2.59595476e-02, 0.00000000e+00, 1.07566103e-01
3.55339162e-02, 5.92604503e-02, 2.69302428e-02, 0.00000000e+00, 1.14951506e-01
3.55766192e-02, 5.92169240e-02, 2.79009547e-02, 0.00000000e+00, 1.20669566e-01
3.56193818e-02, 5.91734909e-02, 2.88716722e-02, 0.00000000e+00, 1.15552045e-01
3.56621109e-02, 5.91300055e-02, 2.98423935e-02, 0.00000000e+00, 1.08183898e-01
3.57046388e-02, 5.90863042e-02, 3.08131184e-02, 0.00000000e+00, 9.69757214e-02
3.57473940e-02, 5.90429902e-02, 3.17838527e-02, 0.00000000e+00, 1.14631727e-01
3.57895978e-02, 5.89998476e-02, 3.27546224e-02, 0.00000000e+00, 1.44273326e-01
3.58314440e-02, 5.89565001e-02, 3.37253921e-02, 0.00000000e+00, 1.73911378e-01
3.58732864e-02, 5.89131527e-02, 3.46961617e-02, 0.00000000e+00, 2.02743560e-01
3.59153301e-02, 5.88703081e-02, 3.56669538e-02, 0.00000000e+00, 2.28228375e-01
3.59570868e-02, 5.88270426e-02, 3.66377346e-02, 0.00000000e+00, 2.51977563e-01
3.59990858e-02, 5.87842129e-02, 3.76085378e-02, 0.00000000e+00, 2.73545712e-01
3.60409878e-02, 5.87412082e-02, 3.85793373e-02, 0.00000000e+00, 2.93477088e-01
3.60825248e-02, 5.86978309e-02, 3.95501330e-02, 0.00000000e+00, 3.11700344e-01
3.61237191e-02, 5.86546175e-02, 4.05209474e-02, 0.00000000e+00, 3.28541279e-01
3.61648276e-02, 5.86114451e-02, 4.14917693e-02, 0.00000000e+00, 3.44055623e-01
3.62058245e-02, 5.85683249e-02, 4.24625985e-02, 0.00000000e+00, 3.58442456e-01
3.62469256e-02, 5.85254617e-02, 4.34334353e-02, 0.00000000e+00, 3.71834993e-01
3.62882689e-02, 5.84830977e-02, 4.44042869e-02, 0.00000000e+00, 3.84356022e-01
3.63295041e-02, 5.84405102e-02, 4.53751311e-02, 0.00000000e+00, 3.96141380e-01
3.63704525e-02, 5.83973266e-02, 4.63459603e-02, 0.00000000e+00, 4.07231838e-01
3.64113972e-02, 5.83541431e-02, 4.73167859e-02, 0.00000000e+00, 4.17562127e-01
3.64523418e-02, 5.83109632e-02, 4.82876115e-02, 0.00000000e+00, 4.27088320e-01
3.64932828e-02, 5.82677834e-02, 4.92584407e-02, 0.00000000e+00, 4.35852408e-01
3.65340114e-02, 5.82250878e-02, 5.02293110e-02, 0.00000000e+00, 4.43997383e-01
3.65744121e-02, 5.81822693e-02, 5.12001775e-02, 0.00000000e+00, 4.51627046e-01
3.66147943e-02, 5.81394099e-02, 5.21710441e-02, 0.00000000e+00, 4.59023178e-01
3.66559364e-02, 5.80983423e-02, 5.31419627e-02, 0.00000000e+00, 4.66203392e-01
3.66962850e-02, 5.80554008e-02, 5.41128255e-02, 0.00000000e+00, 4.72914934e-01
3.67366336e-02, 5.80124184e-02, 5.50836921e-02, 0.00000000e+00, 4.79260862e-01
3.67769599e-02, 5.79693727e-02, 5.60545549e-02, 0.00000000e+00, 4.85306084e-01
3.68172824e-02, 5.79263270e-02, 5.70254214e-02, 0.00000000e+00, 4.91062284e-01
3.68576087e-02, 5.78832813e-02, 5.79962879e-02, 0.00000000e+00, 4.96536255e-01
3.68979312e-02, 5.78402393e-02, 5.89671545e-02, 0.00000000e+00, 5.01683950e-01
3.69382575e-02, 5.77971935e-02, 5.99380210e-02, 0.00000000e+00, 5.06597102e-01
3.69785838e-02, 5.77541515e-02, 6.09088875e-02, 0.00000000e+00, 5.11304736e-01
3.70189063e-02, 5.77111058e-02, 6.18797541e-02, 0.00000000e+00, 5.15546739e-01
3.70592326e-02, 5.76680638e-02, 6.28506169e-02, 0.00000000e+00, 5.19661605e-01
3.70996781e-02, 5.76269068e-02, 6.38215765e-02, 0.00000000e+00, 5.24012089e-01
3.71394008e-02, 5.75837791e-02, 6.47924691e-02, 0.00000000e+00, 5.28131425e-01
3.71791273e-02, 5.75406514e-02, 6.57633692e-02, 0.00000000e+00, 5.31936347e-01
3.72188501e-02, 5.74975237e-02, 6.67342693e-02, 0.00000000e+00, 5.35707295e-01
3.72585729e-02, 5.74543960e-02, 6.77051619e-02, 0.00000000e+00, 5.39457142e-01
3.72982956e-02, 5.74112646e-02, 6.86760619e-02, 0.00000000e+00, 5.43099165e-01
3.73380147e-02, 5.73681369e-02, 6.96469620e-02, 0.00000000e+00, 5.46620131e-01
3.73777375e-02, 5.73250055e-02, 7.06178546e-02, 0.00000000e+00, 5.50029099e-01
3.74174602e-02, 5.72818778e-02, 7.15887547e-02, 0.00000000e+00, 5.53343177e-01
3.74571830e-02, 5.72387464e-02, 7.25596547e-02, 0.00000000e+00, 5.56635022e-01
3.74969058e-02, 5.71956150e-02, 7.35305473e-02, 0.00000000e+00, 5.59870183e-01
3.75366248e-02, 5.71524836e-02, 7.45014474e-02, 0.00000000e+00, 5.63048482e-01
3.75763476e-02, 5.71093522e-02, 7.54723474e-02, 0.00000000e+00, 5.66132843e-01
3.76161933e-02, 5.70665598e-02, 7.64432624e-02, 0.00000000e+00, 5.69205523e-01
3.76559310e-02, 5.70234656e-02, 7.74141625e-02, 0.00000000e+00, 5.72497547e-01
3.76962535e-02, 5.69819734e-02, 7.83851072e-02, 0.00000000e+00, 5.75872004e-01
3.77359539e-02, 5.69387861e-02, 7.93560073e-02, 0.00000000e+00, 5.79204559e-01
3.77756543e-02, 5.68956025e-02, 8.03268999e-02, 0.00000000e+00, 5.82564712e-01
3.78153585e-02, 5.68524152e-02, 8.12977999e-02, 0.00000000e+00, 5.85836232e-01
3.78550142e-02, 5.68092503e-02, 8.22686926e-02, 0.00000000e+00, 5.89088678e-01
3.78943197e-02, 5.67662008e-02, 8.32396150e-02, 0.00000000e+00, 5.92508137e-01
3.79336253e-02, 5.67231514e-02, 8.42105299e-02, 0.00000000e+00, 5.95913529e-01
3.79729308e-02, 5.66801019e-02, 8.51814523e-02, 0.00000000e+00, 5.99266171e-01
3.80122364e-02, 5.66370524e-02, 8.61523673e-02, 0.00000000e+00, 6.02671564e-01
3.80515382e-02, 5.65940030e-02, 8.71232897e-02, 0.00000000e+00, 6.06100678e-01
3.80908437e-02, 5.65509498e-02, 8.80942047e-02, 0.00000000e+00, 6.09494328e-01
3.81301492e-02, 5.65079004e-02, 8.90651271e-02, 0.00000000e+00, 6.12852156e-01
3.81694548e-02, 5.64648472e-02, 9.00360420e-02, 0.00000000e+00, 6.16281986e-01
3.82087566e-02, 5.64217977e-02, 9.10069644e-02, 0.00000000e+00, 6.19778812e-01
3.82480621e-02, 5.63787445e-02, 9.19778794e-02, 0.00000000e+00, 6.23296320e-01
3.82873677e-02, 5.63356914e-02, 9.29488018e-02, 0.00000000e+00, 6.26881421e-01
3.83266695e-02, 5.62926419e-02, 9.39197168e-02, 0.00000000e+00, 6.30542159e-01
3.83659974e-02, 5.62495776e-02, 9.48906317e-02, 0.00000000e+00, 6.34214461e-01
3.84053290e-02, 5.62065095e-02, 9.58615467e-02, 0.00000000e+00, 6.37949049e-01
3.84447053e-02, 5.61635830e-02, 9.68324691e-02, 0.00000000e+00, 6.41824961e-01
3.84840295e-02, 5.61205000e-02, 9.78033841e-02, 0.00000000e+00, 6.45877779e-01
3.85235995e-02, 5.60781918e-02, 9.87743214e-02, 0.00000000e+00, 6.50145411e-01
3.85629013e-02, 5.60350306e-02, 9.97452363e-02, 0.00000000e+00, 6.54529631e-01
3.86022069e-02, 5.59918731e-02, 1.00716151e-01, 0.00000000e+00, 6.58972025e-01
3.86415087e-02, 5.59487119e-02, 1.01687066e-01, 0.00000000e+00, 6.63569689e-01
3.86808105e-02, 5.59055507e-02, 1.02657981e-01, 0.00000000e+00, 6.68349862e-01
3.87201160e-02, 5.58623932e-02, 1.03628889e-01, 0.00000000e+00, 6.73323333e-01
3.87594178e-02, 5.58192357e-02, 1.04599804e-01, 0.00000000e+00, 6.78508580e-01
3.87987196e-02, 5.57760745e-02, 1.05570719e-01, 0.00000000e+00, 6.83928251e-01
3.88380252e-02, 5.57329170e-02, 1.06541634e-01, 0.00000000e+00, 6.89611673e-01
3.88773270e-02, 5.56897596e-02, 1.07512549e-01, 0.00000000e+00, 6.95595086e-01
3.89166325e-02, 5.56466021e-02, 1.08483456e-01, 0.00000000e+00, 7.01867759e-01
3.89559343e-02, 5.56034446e-02, 1.09454371e-01, 0.00000000e+00, 7.08479643e-01
3.89950834e-02, 5.55603355e-02, 1.10425293e-01, 0.00000000e+00, 7.15475678e-01
3.90342399e-02, 5.55172674e-02, 1.11396216e-01, 0.00000000e+00, 7.22750783e-01
3.90733965e-02, 5.54741994e-02, 1.12367146e-01, 0.00000000e+00, 7.30372608e-01
3.91125046e-02, 5.54311126e-02, 1.13338068e-01, 0.00000000e+00, 7.38397419e-01
3.91515456e-02, 5.53880446e-02, 1.14308998e-01, 0.00000000e+00, 7.46752739e-01
3.91905829e-02, 5.53449765e-02, 1.15279928e-01, 0.00000000e+00, 7.55412161e-01
3.92296240e-02, 5.53019084e-02, 1.16250850e-01, 0.00000000e+00, 7.64514744e-01
3.92686613e-02, 5.52588403e-02, 1.17221780e-01, 0.00000000e+00, 7.74378121e-01
3.93076986e-02, 5.52157722e-02, 1.18192710e-01, 0.00000000e+00, 7.85462320e-01
3.93467396e-02, 5.51727042e-02, 1.19163640e-01, 0.00000000e+00, 7.98276126e-01
3.93857770e-02, 5.51296361e-02, 1.20134570e-01, 0.00000000e+00, 8.12561154e-01
3.94248143e-02, 5.50865643e-02, 1.21105492e-01, 0.00000000e+00, 8.31243038e-01
3.94638628e-02, 5.50435223e-02, 1.22076422e-01, 0.00000000e+00, 8.67998719e-01
3.95028889e-02, 5.50004132e-02, 1.23047352e-01, 0.00000000e+00, 9.95188951e-01
3.95411514e-02, 5.49573973e-02, 1.24018319e-01, 0.00000000e+00, 1.09709013e+00
3.54564860e-02, 5.94755895e-02, 2.40183156e-02, 0.00000000e+00, 2.86476421e+00
3.55019458e-02, 5.94337136e-02, 2.49888655e-02, 0.00000000e+00, 1.22781061e-01
3.55460383e-02, 5.93925938e-02, 2.59595104e-02, 0.00000000e+00, 1.05242707e-01
3.55896540e-02, 5.93520030e-02, 2.69302018e-02, 0.00000000e+00, 1.12407669e-01
3.56329829e-02, 5.93113378e-02, 2.79009026e-02, 0.00000000e+00, 1.18637696e-01
3.56763788e-02, 5.92707954e-02, 2.88716108e-02, 0.00000000e+00, 1.13568977e-01
3.57197039e-02, 5.92302270e-02, 2.98423227e-02, 0.00000000e+00, 1.07832819e-01
3.57628018e-02, 5.91894239e-02, 3.08130402e-02, 0.00000000e+00, 9.89036635e-02
3.58059518e-02, 5.91491833e-02, 3.17837857e-02, 0.00000000e+00, 1.16515435e-01
3.58486734e-02, 5.91090024e-02, 3.27545479e-02, 0.00000000e+00, 1.45032048e-01
3.58911119e-02, 5.90685271e-02, 3.37253064e-02, 0.00000000e+00, 1.73568577e-01
3.59335095e-02, 5.90280741e-02, 3.46960686e-02, 0.00000000e+00, 2.01519325e-01
3.59760150e-02, 5.89881241e-02, 3.56668569e-02, 0.00000000e+00, 2.26351365e-01
3.60183120e-02, 5.89477383e-02, 3.66376303e-02, 0.00000000e+00, 2.49494255e-01
3.60608660e-02, 5.89078888e-02, 3.76084298e-02, 0.00000000e+00, 2.70498723e-01
3.61031853e-02, 5.88679090e-02, 3.85792367e-02, 0.00000000e+00, 2.89911598e-01
3.61450128e-02, 5.88275269e-02, 3.95500362e-02, 0.00000000e+00, 3.07670504e-01
3.61866727e-02, 5.87872118e-02, 4.05208506e-02, 0.00000000e+00, 3.24026585e-01
3.62281762e-02, 5.87469637e-02, 4.14916724e-02, 0.00000000e+00, 3.39044213e-01
3.62696610e-02, 5.87067194e-02, 4.24624942e-02, 0.00000000e+00, 3.52952510e-01
3.63112688e-02, 5.86667620e-02, 4.34333235e-02, 0.00000000e+00, 3.65912706e-01
3.63531262e-02, 5.86274005e-02, 4.44041751e-02, 0.00000000e+00, 3.78083587e-01
3.63948829e-02, 5.85877970e-02, 4.53750193e-02, 0.00000000e+00, 3.89528483e-01
3.64363492e-02, 5.85475042e-02, 4.63458374e-02, 0.00000000e+00, 4.00215745e-01
3.64778116e-02, 5.85072078e-02, 4.73166592e-02, 0.00000000e+00, 4.10076320e-01
3.65190431e-02, 5.84670119e-02, 4.82874922e-02, 0.00000000e+00, 4.19177085e-01
3.65599319e-02, 5.84269427e-02, 4.92583476e-02, 0.00000000e+00, 4.27572846e-01
3.66008468e-02, 5.83871379e-02, 5.02292179e-02, 0.00000000e+00, 4.35384154e-01
3.66417021e-02, 5.83471656e-02, 5.12000807e-02, 0.00000000e+00, 4.42767203e-01
3.66825461e-02, 5.83071634e-02, 5.21709397e-02, 0.00000000e+00, 4.49848980e-01
3.67241614e-02, 5.82692623e-02, 5.31418696e-02, 0.00000000e+00, 4.56678569e-01
3.67649794e-02, 5.82291931e-02, 5.41127250e-02, 0.00000000e+00, 4.63175237e-01
3.68058085e-02, 5.81890903e-02, 5.50835840e-02, 0.00000000e+00, 4.69392478e-01
3.68466079e-02, 5.81489205e-02, 5.60544431e-02, 0.00000000e+00, 4.75228965e-01
3.68874110e-02, 5.81087507e-02, 5.70253022e-02, 0.00000000e+00, 4.80707049e-01
3.69282141e-02, 5.80685809e-02, 5.79961613e-02, 0.00000000e+00, 4.85888690e-01
3.69690172e-02, 5.80284148e-02, 5.89670204e-02, 0.00000000e+00, 4.90571290e-01
3.70097421e-02, 5.79882748e-02, 5.99378869e-02, 0.00000000e+00, 4.94967729e-01
3.70499976e-02, 5.79482950e-02, 6.09087758e-02, 0.00000000e+00, 4.99348760e-01
3.70902531e-02, 5.79083115e-02, 6.18796684e-02, 0.00000000e+00, 5.03372610e-01
3.71305086e-02, 5.78683242e-02, 6.28505573e-02, 0.00000000e+00, 5.07184148e-01
3.71713825e-02, 5.78303151e-02, 6.38215244e-02, 0.00000000e+00, 5.11207640e-01
3.72115523e-02, 5.77900447e-02, 6.47924095e-02, 0.00000000e+00, 5.15163541e-01
3.72517183e-02, 5.77497706e-02, 6.57633021e-02, 0.00000000e+00, 5.18880963e-01
3.72918844e-02, 5.77095002e-02, 6.67341948e-02, 0.00000000e+00, 5.22470355e-01
3.73320542e-02, 5.76692298e-02, 6.77050874e-02, 0.00000000e+00, 5.25925517e-01
3.73722203e-02, 5.76289594e-02, 6.86759800e-02, 0.00000000e+00, 5.29270411e-01
3.74123901e-02, 5.75886890e-02, 6.96468726e-02, 0.00000000e+00, 5.32518744e-01
3.74525562e-02, 5.75484186e-02, 7.06177652e-02, 0.00000000e+00, 5.35639048e-01
3.74927223e-02, 5.75081483e-02, 7.15886578e-02, 0.00000000e+00, 5.38706541e-01
3.75328921e-02, 5.74678816e-02, 7.25595430e-02, 0.00000000e+00, 5.41748762e-01
3.75730582e-02, 5.74276112e-02, 7.35304356e-02, 0.00000000e+00, 5.44661403e-01
3.76132280e-02, 5.73873408e-02, 7.45013282e-02, 0.00000000e+00, 5.47523797e-01
3.76533940e-02, 5.73470742e-02, 7.54722208e-02, 0.00000000e+00, 5.50255954e-01
3.76936272e-02, 5.73070608e-02, 7.64431283e-02, 0.00000000e+00, 5.52917361e-01
3.77333611e-02, 5.72669506e-02, 7.74140432e-02, 0.00000000e+00, 5.55921078e-01
3.77735831e-02, 5.72287329e-02, 7.83850253e-02, 0.00000000e+00, 5.59086204e-01
3.78132910e-02, 5.71885332e-02, 7.93559402e-02, 0.00000000e+00, 5.62200487e-01
3.78529988e-02, 5.71483336e-02, 8.03268552e-02, 0.00000000e+00, 5.65333188e-01
3.78927030e-02, 5.71081340e-02, 8.12977701e-02, 0.00000000e+00, 5.68391562e-01
3.79324108e-02, 5.70679344e-02, 8.22686851e-02, 0.00000000e+00, 5.71406007e-01
3.79721187e-02, 5.70277348e-02, 8.32395926e-02, 0.00000000e+00, 5.74542701e-01
3.80118266e-02, 5.69875352e-02, 8.42105076e-02, 0.00000000e+00, 5.77723026e-01
3.80515344e-02, 5.69473356e-02, 8.51814225e-02, 0.00000000e+00, 5.80851495e-01
3.80912386e-02, 5.69071360e-02, 8.61523375e-02, 0.00000000e+00, 5.83974123e-01
3.81309465e-02, 5.68669364e-02, 8.71232525e-02, 0.00000000e+00, 5.87115586e-01
3.81706543e-02, 5.68267368e-02, 8.80941674e-02, 0.00000000e+00, 5.90278864e-01
3.82103622e-02, 5.67865372e-02, 8.90650749e-02, 0.00000000e+00, 5.93443990e-01
3.82500701e-02, 5.67463376e-02, 9.00359899e-02, 0.00000000e+00, 5.96610367e-01
3.82897779e-02, 5.67061380e-02, 9.10069048e-02, 0.00000000e+00, 5.99746406e-01
3.83294821e-02, 5.66659383e-02, 9.19778198e-02, 0.00000000e+00, 6.02900743e-01
3.83691899e-02, 5.66257387e-02, 9.29487348e-02, 0.00000000e+00, 6.06137991e-01
3.84088978e-02, 5.65855391e-02, 9.39196497e-02, 0.00000000e+00, 6.09368682e-01
3.84486467e-02, 5.65453283e-02, 9.48905572e-02, 0.00000000e+00, 6.12579703e-01
3.84884067e-02, 5.65051101e-02, 9.58614647e-02, 0.00000000e+00, 6.15881145e-01
3.85282114e-02, 5.64650595e-02, 9.68323871e-02, 0.00000000e+00, 6.19342268e-01
3.85679677e-02, 5.64248264e-02, 9.78032947e-02, 0.00000000e+00, 6.22963309e-01
3.86079401e-02, 5.63855134e-02, 9.87742320e-02, 0.00000000e+00, 6.26803517e-01
3.86475250e-02, 5.63452467e-02, 9.97451469e-02, 0.00000000e+00, 6.30849779e-01
3.86871099e-02, 5.63049801e-02, 1.00716069e-01, 0.00000000e+00, 6.34971499e-01
3.87266167e-02, 5.62647320e-02, 1.01686984e-01, 0.00000000e+00, 6.39236450e-01
3.87660712e-02, 5.62244914e-02, 1.02657907e-01, 0.00000000e+00, 6.43694401e-01
3.88055295e-02, 5.61842546e-02, 1.03628829e-01, 0.00000000e+00, 6.48320854e-01
3.88449878e-02, 5.61440177e-02, 1.04599752e-01, 0.00000000e+00, 6.53129160e-01
3.88843827e-02, 5.61037958e-02, 1.05570674e-01, 0.00000000e+00, 6.58178091e-01
3.89237590e-02, 5.60635775e-02, 1.06541604e-01, 0.00000000e+00, 6.63498223e-01
3.89631316e-02, 5.60233593e-02, 1.07512526e-01, 0.00000000e+00, 6.69068813e-01
3.90025079e-02, 5.59831411e-02, 1.08483456e-01, 0.00000000e+00, 6.74902618e-01
3.90418842e-02, 5.59429191e-02, 1.09454378e-01, 0.00000000e+00, 6.81064188e-01
3.90812606e-02, 5.59027009e-02, 1.10425308e-01, 0.00000000e+00, 6.87588513e-01
3.91206443e-02, 5.58625348e-02, 1.11396238e-01, 0.00000000e+00, 6.94413483e-01
3.91600281e-02, 5.58223464e-02, 1.12367161e-01, 0.00000000e+00, 7.01532602e-01
3.91994044e-02, 5.57821356e-02, 1.13338090e-01, 0.00000000e+00, 7.09023416e-01
3.92387845e-02, 5.57419248e-02, 1.14309013e-01, 0.00000000e+00, 7.16871440e-01
3.92781608e-02, 5.57017140e-02, 1.15279943e-01, 0.00000000e+00, 7.24991918e-01
3.93175371e-02, 5.56615070e-02, 1.16250873e-01, 0.00000000e+00, 7.33552814e-01
3.93568426e-02, 5.56213111e-02, 1.17221802e-01, 0.00000000e+00, 7.42916882e-01
3.93961407e-02, 5.55811189e-02, 1.18192732e-01, 0.00000000e+00, 7.53446937e-01
3.94354351e-02, 5.55409230e-02, 1.19163662e-01, 0.00000000e+00, 7.65636384e-01
3.94747294e-02, 5.55007309e-02, 1.20134592e-01, 0.00000000e+00, 7.79280543e-01
3.95140275e-02, 5.54605350e-02, 1.21105522e-01, 0.00000000e+00, 7.97014415e-01
3.95533293e-02, 5.54203801e-02, 1.22076452e-01, 0.00000000e+00, 8.32453132e-01
3.95926200e-02, 5.53801432e-02, 1.23047382e-01, 0.00000000e+00, 9.56802011e-01
3.96318100e-02, 5.53398356e-02, 1.24018319e-01, 0.00000000e+00, 1.05668712e+00
3.55060846e-02, 5.95610067e-02, 2.40183156e-02, 0.00000000e+00, 2.85453510e+00
3.55522074e-02, 5.95219918e-02, 2.49888431e-02, 0.00000000e+00, 1.20329097e-01
3.55965532e-02, 5.94838746e-02, 2.59594899e-02, 0.00000000e+00, 1.02174275e-01
3.56406309e-02, 5.94461784e-02, 2.69301701e-02, 0.00000000e+00, 1.09072097e-01
3.56843956e-02, 5.94083928e-02, 2.79008560e-02, 0.00000000e+00, 1.15936086e-01
3.57282348e-02, 5.93707636e-02, 2.88715530e-02, 0.00000000e+00, 1.11010134e-01
3.57719064e-02, 5.93331642e-02, 2.98422612e-02, 0.00000000e+00, 1.06935576e-01
3.58153097e-02, 5.92953153e-02, 3.08129750e-02, 0.00000000e+00, 1.00236781e-01
3.58587876e-02, 5.92580810e-02, 3.17837149e-02, 0.00000000e+00, 1.17554829e-01
3.59018259e-02, 5.92208840e-02, 3.27544771e-02, 0.00000000e+00, 1.44723788e-01
3.59446779e-02, 5.91833070e-02, 3.37252282e-02, 0.00000000e+00, 1.71945885e-01
3.59873325e-02, 5.91458119e-02, 3.46959867e-02, 0.00000000e+00, 1.98763385e-01
